title,link,description,cap_xet_xu,ap_dung_an_le,loai,dinh_chinh,thong_tin,pdf_link
Bản án:số 754 ngày 15/07/2025 của TAND TP. Hồ Chí Minh(27.08.2025),https://congbobanan.toaan.gov.vn/2ta1881696t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Không chấp nhận kháng cáo của nguyên đơn, bị đơn.
Giữ nguyên bản án sơ thẩm.",https://congbobanan.toaan.gov.vn/5ta1881696t1cvn/BAPT_754_L__P_MH_1.pdf
Bản án:số 410/2025/HS-PT ngày 20/08/2025 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1881260t1cvn/chi-tiet-ban-an,"Nguyễn Hoàng K - phạm tội vi phạm quy định về tham gia giao thông đường bộ 
                     (điều 260 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,"Thông tin về vụ án:Không chấp nhận kháng cáo của người đại diện hợp pháp của bị hại ông Trần Văn T1, bà Lê Thị P về hình phạt đối với bị cáo Nguyễn Hoàng K. 
Giữ nguyên Bản án hình sự sơ thẩm số 59/2025/HS-ST ngày 09/4/2025 của Tòa án nhân dân thành phố Tân Uyên, tỉnh Bình Dương (nay là Tòa án nhân dân Khu vực 17 – Thành phố Hồ Chí Minh) về hình phạt đối với bị cáo Nguyễn Hoàng K",https://congbobanan.toaan.gov.vn/5ta1881260t1cvn/NGUYEN_HOANG_K_260.pdf
Quyết định:số 534 ngày 03/12/2024 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1881203t1cvn/chi-tiet-ban-an,"Đối tượng khởi kiện:QĐ hành chính, hành vi hành chính trong việc cấp, thu hồi giấy phép về xây dựng cơ bản, sản xuất, kinh doanh; giấy chứng nhận đăng ký kinh doanh và chứng chỉ hành nghề hoặc khiếu kiện QĐ hành chính, hành vi hành chính khác liên quan đến hoạt động kinh doanh, tài chính của thương nhân",Sơ thẩm,Không,Hành chính,0,Thông tin về vụ án:Khiếu  quyết định hành chính và hành vi hành chính,https://congbobanan.toaan.gov.vn/5ta1881203t1cvn/Ngo_Dinh_Cu__CT_UBND_quan_Binh_Thanh.pdf
Bản án:số 482 ngày 08/05/2025 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1881185t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp quyền sử dụng đất,https://congbobanan.toaan.gov.vn/5ta1881185t1cvn/Phan_Minh_Khue__Vo_Van_Hieu.pdf
Bản án:số 183 ngày 23/05/2025 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1881168t1cvn/chi-tiet-ban-an,"Đối tượng khởi kiện:QĐ hành chính, hành vi hành chính trong việc áp dụng hoặc thi hành biện pháp xử lý hành chính bằng một trong các hình thức giáo dục tại xã, phường, thị trấn; đưa vào trường giáo dưỡng; đưa vào cơ sở giáo dục; đưa vào cơ sở chữa bệnh; quản chế hành chính",Sơ thẩm,Không,Hành chính,0,Thông tin về vụ án:Khiếu kiện yêu cầu hủy Quyết định hành chính trong lĩnh vực giải quyết chế độ chính sách ưu đãi người có công cách mạng,https://congbobanan.toaan.gov.vn/5ta1881168t1cvn/Vo_Thi_Hanh__Giam_doc_So_Noi_vu_TpHCM.pdf
Quyết định:số 03 ngày 02/01/2025 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1881178t1cvn/chi-tiet-ban-an,"Đối tượng khởi kiện:QĐ hành chính, hành vi hành chính trong việc cấp, thu hồi giấy phép về xây dựng cơ bản, sản xuất, kinh doanh; giấy chứng nhận đăng ký kinh doanh và chứng chỉ hành nghề hoặc khiếu kiện QĐ hành chính, hành vi hành chính khác liên quan đến hoạt động kinh doanh, tài chính của thương nhân",Sơ thẩm,Không,Hành chính,0,Thông tin về vụ án:khiếu kiện quyết định hành chính,https://congbobanan.toaan.gov.vn/5ta1881178t1cvn/Nguyen_Manh_Quang__UBND_TP_Thu_Duc.pdf
Quyết định:số 91 ngày 27/03/2025 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1881158t1cvn/chi-tiet-ban-an,"Đối tượng khởi kiện:QĐ hành chính, hành vi hành chính trong việc áp dụng biện pháp cưỡng chế thi hành, quyết định xừ phạt vi phạm hành chính",Sơ thẩm,Không,Hành chính,0,Thông tin về vụ án:Khiếu kiện quyết định hành chính,https://congbobanan.toaan.gov.vn/5ta1881158t1cvn/Dỗ_Thị_Hòa__GD_Sở_LDTBXH_TPHCM.pdf
Quyết định:số 402 ngày 27/08/2024 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1881172t1cvn/chi-tiet-ban-an,"Đối tượng khởi kiện:QĐ hành chính, hành vi hành chính trong việc áp dụng biện pháp cưỡng chế thi hành, quyết định xừ phạt vi phạm hành chính",Sơ thẩm,Không,Hành chính,0,Thông tin về vụ án:Khiếu kiện quyết định hành chính,https://congbobanan.toaan.gov.vn/5ta1881172t1cvn/Le_Thi_Nguyet__UBND_TPHCM.pdf
Bản án:số 183 ngày 23/05/2025 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1881170t1cvn/chi-tiet-ban-an,"Đối tượng khởi kiện:QĐ hành chính, hành vi hành chính trong việc cấp, thu hồi giấy phép về xây dựng cơ bản, sản xuất, kinh doanh; giấy chứng nhận đăng ký kinh doanh và chứng chỉ hành nghề hoặc khiếu kiện QĐ hành chính, hành vi hành chính khác liên quan đến hoạt động kinh doanh, tài chính của thương nhân",Sơ thẩm,Không,Hành chính,0,Thông tin về vụ án:Khiếu kiện yêu cầu hủy Quyết định hành chính trong lĩnh vực giải quyết chế độ chính sách ưu đãi người có công cách mạng,https://congbobanan.toaan.gov.vn/5ta1881170t1cvn/Vo_Thi_Hanh__Giam_doc_So_Noi_vu_TpHCM.pdf
Quyết định:số 206 ngày 02/06/2025 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1881152t1cvn/chi-tiet-ban-an,"Đối tượng khởi kiện:QĐ hành chính, hành vi hành chính trong việc áp dụng biện pháp cưỡng chế thi hành, quyết định xừ phạt vi phạm hành chính",Sơ thẩm,Không,Hành chính,0,Thông tin về vụ án:Khiếu kiện quyết định hành chính,https://congbobanan.toaan.gov.vn/5ta1881152t1cvn/Duong_Nguyet_Hang__UBND_quan_Binh_Tan.pdf
Bản án:số 600 ngày 29/05/2025 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1881163t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,https://congbobanan.toaan.gov.vn/5ta1881163t1cvn/Nguyen_Tan_Toi__Tong_Cong_ty_DOSG_TNHHMTV.pdf
Bản án:số 535 ngày 16/05/2025 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1881149t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng đặt cọc,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Tranh chấp hợp đồng đặt cọc, hợp đồng chuyển nhượng quyền sử dụng đất",https://congbobanan.toaan.gov.vn/5ta1881149t1cvn/Trần_Thị_Tuyết_Mai__Phạm_Minh_Tân.pdf
Bản án:số 695 ngày 24/06/2025 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1881138t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng mua bán nhà,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng mua bán căn hộ chung cư,https://congbobanan.toaan.gov.vn/5ta1881138t1cvn/Cong_ty_Co_phan_Dau_tu_Viet_Tam__Mac_Van_Thoai.pdf
Quyết định:số 848 ngày 23/09/2024 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1881148t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Các yêu cầu dân sự trong trường hợp chưa có điều luật để áp dụng,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Yêu cầu xác định quyền sở hữu, quyền sử dụng tài sản, phân chia tài sản chung để thi hành án",https://congbobanan.toaan.gov.vn/5ta1881148t1cvn/Dao_Huu_Minh__Doan_Thi_Diem_Diem.pdf
Quyết định:số 217/2025/QĐ-TA ngày 12/08/2025 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1880323t1cvn/chi-tiet-ban-an,Biện pháp xử lý hành chính:Đưa vào cơ sở cai nghiện bắt buộc,,Không,,0,"Thông tin về việc:1. Đình chỉ việc giải quyết khiếu nại của ông Phạm Nguyễn Hoàng K đối với Quyết định áp dụng biện pháp xử lý hành chính đưa vào cơ sở cai nghiện bắt buộc số 01/2025/QĐ-TA ngày 10 tháng 7 năm 2025 của Tòa án nhân dân khu vực 9, Thành phố Hồ Chí Minh.
2. Quyết định áp dụng biện pháp xử lý hành chính đưa vào cơ sở cai nghiện bắt buộc 01/2025/QĐ-TA ngày 10 tháng 7 năm 2025 của Tòa án nhân dân khu vực 9, Thành phố Hồ Chí Minh có hiệu lực thi hành kể từ ngày ra Quyết định đình chỉ việc giải quyết khiếu nại.",https://congbobanan.toaan.gov.vn/5ta1880323t1cvn/217Pham_Nguyen_Hoang_KXLHC.pdf
Quyết định:số 216/2025/QĐ-TA ngày 12/08/2025 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1880287t1cvn/chi-tiet-ban-an,Biện pháp xử lý hành chính:Đưa vào cơ sở cai nghiện bắt buộc,,Không,,0,"Thông tin về việc:Không chấp nhận khiếu nại của ông Phạm Thanh T. Giữ nguyên Quyết định số 02/2025/QĐ-TA ngày 08 tháng 7 năm 2025 của Tòa án nhân dân khu vực 4, Thành phố Hồ Chí Minh về việc áp dụng biện pháp xử lý hành chính đưa vào cơ sở cai nghiện bắt buộc.
Áp dụng biện pháp xử lý hành chính đưa vào cơ sở cai nghiện bắt buộc đối với ông Phạm Thanh T.
Cơ sở tiếp nhận ban đầu: Cơ sở cai nghiện ma túy số 1 Thành phố Hồ Chí Minh.
Thời gian chấp hành tại cơ sở cai nghiện bắt buộc là: 15 (mười lăm) tháng, kể từ ngày bị tạm giữ để đưa đi Cơ sở cai nghiện ma túy số 2 tỉnh Lâm Đồng.",https://congbobanan.toaan.gov.vn/5ta1880287t1cvn/216Pham_Thanh_TXLHC.pdf
Quyết định:số 215/2025/QĐ-TA ngày 12/08/2025 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1880321t1cvn/chi-tiet-ban-an,Biện pháp xử lý hành chính:Đưa vào cơ sở cai nghiện bắt buộc,,Không,,0,"Thông tin về việc:Không chấp nhận khiếu nại của ông Nguyễn Quốc H. Giữ nguyên Quyết định số 04/2025/QĐ-TA ngày 04 tháng 7 năm 2025 của Tòa án nhân dân khu vực 3, Thành phố Hồ Chí Minh về việc áp dụng biện pháp xử lý hành chính đưa vào cơ sở cai nghiện bắt buộc.
Áp dụng biện pháp xử lý hành chính đưa vào cơ sở cai nghiện bắt buộc đối với ông Nguyễn Quốc H.
Cơ sở tiếp nhận ban đầu: Cơ sở cai nghiện ma túy số 1 Thành phố Hồ Chí Minh.
Thời gian chấp hành tại cơ sở cai nghiện bắt buộc là: 24 (hai mươi bốn) tháng, kể từ ngày bị tạm giữ để đưa đi Cơ sở cai nghiện ma túy số 2 tỉnh Lâm Đồng.",https://congbobanan.toaan.gov.vn/5ta1880321t1cvn/215Nguyen_Quoc_HXLHC.pdf
Bản án:số 871 ngày 07/08/2025 của TAND TP. Hồ Chí Minh(26.08.2025),https://congbobanan.toaan.gov.vn/2ta1880319t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng dịch vụ,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:chấp nhận một phần yêu cầu kháng cáo của nguyên đơn bà C, sửa một phần bản án sơ thẩm",https://congbobanan.toaan.gov.vn/5ta1880319t1cvn/BAPT_Chau_Kien_ma_hoa.pdf
Bản án:số 901 ngày 13/08/2025 của TAND TP. Hồ Chí Minh(25.08.2025),https://congbobanan.toaan.gov.vn/2ta1879914t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Phúc thẩm,Có áp dụng,Dân sự,0,Thông tin về vụ/việc:tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất và kiến nghị thu hồi giấy chứng nhận quyền sử dụng đất.,https://congbobanan.toaan.gov.vn/5ta1879914t1cvn/BAPT_Hien__Dat_ma_hoa.pdf
Bản án:số 862/2025/DS-PT ngày 05/08/2025 của TAND TP. Hồ Chí Minh(24.08.2025),https://congbobanan.toaan.gov.vn/2ta1878742t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp liên quan đến tài sản bị cưỡng chế để thi hành án theo quy định của pháp luật về thi hành án dân sự,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Tranh chấp liên quan đến tài sản bị cưỡng chế để thi hành án, NĐ Lê Thị P, BĐ Tạ Minh T",https://congbobanan.toaan.gov.vn/5ta1878742t1cvn/PheTuyen_dung.pdf
Bản án:số 852/2025/DS-PT ngày 31/07/2025 của TAND TP. Hồ Chí Minh(24.08.2025),https://congbobanan.toaan.gov.vn/2ta1878724t1cvn/chi-tiet-ban-an,"Quan hệ pháp luật:Tranh chấp về hụi, họ, biêu, phường",Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Tranh chấp tiền hụi, NĐ Huỳnh Thị Đoan T, BĐ Mai Thị Tuyết L",https://congbobanan.toaan.gov.vn/5ta1878724t1cvn/PheTuyen.pdf
Bản án:số 851/2025/DS-PT ngày 31/07/2025 của TAND TP. Hồ Chí Minh(23.08.2025),https://congbobanan.toaan.gov.vn/2ta1877496t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng tặng cho tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:1. Chấp nhận một phần yêu cầu kháng cáo của những người kế thừa quyền,
nghĩa vụ tố tụng của bị đơn gồm bà Lê Thị T2, ông Huỳnh Văn S1 và bà Huỳnh
Thị S.
2. Hủy Bản án dân sự sơ thẩm số 15/2025/DS-ST ngày 31/3/2025 của Tòa
án nhân dân huyện Bắc Tân Uyên, tỉnh Bình Dương (nay là Tòa án nhân dân khu
vực 17 – Thành phố Hồ Chí Minh)",https://congbobanan.toaan.gov.vn/5ta1877496t1cvn/17_Tu_y.pdf
Bản án:số 832/2025/DS-PT ngày 30/07/2025 của TAND TP. Hồ Chí Minh(23.08.2025),https://congbobanan.toaan.gov.vn/2ta1877504t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng ủy quyền,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:1. Chấp nhận một phần yêu cầu kháng cáo của bị đơn bà Đỗ Thị N và người
có quyền lợi, nghĩa vụ liên quan ông Cao Văn N2.
2. Hủy Bản án dân sự sơ thẩm số 17/2025/DS-ST ngày 19 tháng 02 năm
2025 của Tòa án nhân dân thành phố Bến Cát, tỉnh Bình Dương (nay là Tòa án
nhân dân khu vực 18 – Thành phố Hồ Chí Minh)",https://congbobanan.toaan.gov.vn/5ta1877504t1cvn/16_quang_nhung.pdf
Bản án:số 878/2025/DS-PT ngày 07/08/2025 của TAND TP. Hồ Chí Minh(23.08.2025),https://congbobanan.toaan.gov.vn/2ta1877495t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:1. Không chấp nhận kháng cáo của nguyên đơn bà Trần Thị Yến P.
2. Giữ nguyên Bản án dân sự sơ thẩm số 49/2025/DS-ST ngày 24 tháng 4
năm 2025 của Tòa án nhân dân thành phố Bến Cát, tỉnh Bình Dương (nay là Tòa
án nhân dân khu vực 18 – Thành phố Hồ Chí Minh).",https://congbobanan.toaan.gov.vn/5ta1877495t1cvn/15_Phi_BD.pdf
Bản án:số 808/2025/DS-PT ngày 25/07/2025 của TAND TP. Hồ Chí Minh(23.08.2025),https://congbobanan.toaan.gov.vn/2ta1877494t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng ủy quyền,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:1. Không chấp nhận kháng cáo của bị đơn ông Trịnh Văn A.
2. Giữ nguyên Bản án dân sự sơ thẩm số 25/2025/DS-ST ngày 15 tháng 4
năm 2025 của Tòa án nhân dân thành phố Thuận An, tỉnh Bình Dương (nay là
Tòa án nhân dân khu vực 16 – Thành phố Hồ Chí Minh).",https://congbobanan.toaan.gov.vn/5ta1877494t1cvn/13_Thai_Anh.pdf
Bản án:số 863/2025/DS-PT ngày 05/08/2025 của TAND TP. Hồ Chí Minh(23.08.2025),https://congbobanan.toaan.gov.vn/2ta1877493t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng hợp tác,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:1. Chấp nhận một phần kháng cáo của bị đơn Công ty TNHH Đ.
2. Hủy Bản án dân sự sơ thẩm số 33/2025/DS-ST ngày 31 tháng 3 năm 2025
của Tòa án nhân dân thành phố Bến Cát, tỉnh Bình Dương (nay là Tòa án nhân dân
khu vực 18 – Thành phố Hồ Chí Minh).",https://congbobanan.toaan.gov.vn/5ta1877493t1cvn/12_Tuong_Hy_Quan.pdf
Bản án:số 850/2025/DS-PT ngày 31/07/2025 của TAND TP. Hồ Chí Minh(23.08.2025),https://congbobanan.toaan.gov.vn/2ta1877492t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng thuê quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:1. Chấp nhận kháng cáo của nguyên đơn bà Trần Thanh L.
2. Chấp nhận Quyết định kháng nghị số 06/QĐKN-VKS-DS ngày
25/02/2025 của Viện trưởng Viện kiểm sát nhân dân thành phố Tân Uyên, tỉnh
Bình Dương (nay là Viện Kiểm sát nhân dân khu vực 17 – Thành phố Hồ Chí
Minh).",https://congbobanan.toaan.gov.vn/5ta1877492t1cvn/10_Ly_Sao_Mai.pdf
Bản án:số 879/2025/DS-PT ngày 07/08/2025 của TAND TP. Hồ Chí Minh(23.08.2025),https://congbobanan.toaan.gov.vn/2ta1877491t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về quyền sở hữu và các quyền khác đối với tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:1. Không chấp nhận kháng cáo của ông Bùi Văn C1 và bà Nguyễn Thu T.
2. Giữ nguyên Bản án dân sự sơ thẩm số 70/2025/DS-ST ngày 20 tháng 5
năm 2025 của Tòa án nhân dân thành phố Dĩ An, tỉnh Bình Dương (nay là Tòa án
nhân dân khu vực 16 – Thành phố Hồ Chí Minh).",https://congbobanan.toaan.gov.vn/5ta1877491t1cvn/9_huong_Sen.pdf
Bản án:số 849/2025/DS-PT ngày 31/07/2025 của TAND TP. Hồ Chí Minh(23.08.2025),https://congbobanan.toaan.gov.vn/2ta1877490t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp về chia tài sản chung,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:1. Chấp nhận một phần kháng cáo của ông Nguyễn Cộng H2, bà Giáp Thị
Bích H1, ông Nguyễn Đức V, ông Đồng Văn H3, ông Đồng Văn L.
2. Sửa Bản án dân sự sơ thẩm số 06/2025/DS-ST ngày 15/01/2025 của Tòa
án nhân dân thành phố Dĩ An, tỉnh Bình Dương (nay là Tòa án nhân dân khu vực
16 – Thành phố Hồ Chí Minh.",https://congbobanan.toaan.gov.vn/5ta1877490t1cvn/8_Cuong_Giang.pdf
